2811,CLOSED,How to send custom notification on failed task ?,wontfix,2020-03-05T14:59:38Z
2810,CLOSED,Multiprocessing\Multithreading,,2019-10-21T14:19:38Z
2806,CLOSED,BigTable target,FeatureRequest, wontfix,2020-06-15T00:20:02Z
2805,CLOSED,Support Tornado>=6,wontfix,2020-03-07T10:23:38Z
2804,CLOSED,The problem with kubernetes (service-account & self-signed certificates),wontfix,2020-02-22T18:38:55Z
2800,CLOSED,Adding subclass of RangeBase,,2019-10-13T17:34:28Z
2794,CLOSED,Test impact of relaxing python-daemon clamp at < 2.2.0,wontfix,2020-02-12T04:17:09Z
2793,CLOSED,Luigi Tasks get stuck in 'RUNNING' state when emails are not properly setup,wontfix,2020-04-09T13:52:16Z
2792,CLOSED,"ValueError: Unknown format code 'd' for object of type 'str'",wontfix,2020-06-17T04:42:34Z
2790,CLOSED,Need documentation on "assistant" feature,wontfix,2022-09-28T07:52:31Z
2788,CLOSED,Scheduler endpoint for checking status/health,wontfix,2020-01-20T15:52:14Z
2787,CLOSED,Feature Request: free resource at tasks' run time,,2019-09-19T15:15:31Z
2786,CLOSED,BigQueryTarget.exists() for partitioned table,wontfix,2020-01-30T02:31:48Z
2784,CLOSED,System Requirements?,,2019-11-24T19:31:39Z
2783,CLOSED,Feature Request: binary write mode for LocalTarget,,2020-04-23T02:18:27Z
2782,CLOSED,Database cuncurrency problem,wontfix,2020-04-11T13:02:02Z
2781,CLOSED,Trigger event on upstream failure,wontfix,2020-01-28T15:18:07Z
2780,CLOSED,Reverse proxying webserver,,2019-11-19T01:55:52Z
2778,CLOSED,PySparkTask fails if name contains invalid characters,,2019-09-20T12:39:31Z
2777,CLOSED,Parallel scheduling hangs with no output,wontfix,2020-05-09T12:50:12Z
2776,CLOSED,Feature request: Progress reporting during requires(),wontfix,2020-02-05T21:18:48Z
2775,CLOSED,Dynamically importing modules while using dynamic dependencies results in ambiguous task name,wontfix,2022-05-19T06:09:06Z
2774,CLOSED,Task died unexpectedly with exit code -11,,2020-01-16T19:11:52Z
2773,CLOSED,Use official kubernetes-python client instead of pykube (no longer maintained),wontfix,2020-01-02T22:54:34Z
2771,CLOSED,A Short task name with a small number of variables lead to failure when dict is used in TOML Config file,wontfix,2020-01-01T12:04:03Z
2769,CLOSED,SQLServer incompatibility with task history: Operand type clash: datetime2 is incompatible with timestamp,Affects contrib (only), in progress, wontfix,2022-07-14T12:27:25Z
2766,CLOSED,Unfulfilled External Tasks do not trigger error emails,wontfix,2020-01-09T13:17:43Z
2765,CLOSED,`CONTRIBUTING.rst` is outdated and incorrect.,,2019-08-15T10:54:22Z
2763,CLOSED,API documentation, for none python implementations?,,2019-08-17T01:18:04Z
2757,CLOSED,range_test and sge_test not picked up by tox due to being executable,,2019-09-23T18:59:48Z
2756,CLOSED,Warnings conflict in initialization,,2019-12-02T10:30:11Z
2753,CLOSED,RangeHourly not behaving correctly outside GMT timezone,wontfix,2019-12-10T09:58:48Z
2752,CLOSED,current working directory not in sys.path causing "module not found" errors,wontfix,2020-05-07T04:51:14Z
2750,CLOSED,Luigi atomic write fails with pandas.DataFrame.to_pickle() in pandas 0.25.0,,2019-07-26T15:00:23Z
2749,CLOSED,TypeError because task.retry is None,wontfix,2019-12-04T15:42:24Z
2748,CLOSED,[luigid] daemonized logging configuration?,wontfix,2019-11-30T11:39:46Z
2746,CLOSED,Add parameter to customize the logging format in interface logging,wontfix,2019-11-28T06:48:59Z
2744,CLOSED,No best practice for noop?,wontfix,2019-12-31T18:19:54Z
2743,CLOSED,History page is unavailable from the central visualizer page,,2019-08-20T13:12:37Z
2742,CLOSED,Configuration default-scheduler-port doesn't seem to take effect,wontfix,2022-01-09T03:13:32Z
2741,CLOSED,SendGrid documentation on Config documentation page is incorrect,,2019-07-19T11:04:07Z
2739,CLOSED,Custom MetricsCollectors should be easily configurable,wontfix,2019-12-24T21:34:35Z
2738,CLOSED,Datadog metrics collector sends all params as tags,wontfix,2019-11-23T20:38:28Z
