2287,OPEN,Add an option to print shell errors that do not make it into the log files,enhancement,2023-06-08T21:44:57Z
2286,OPEN,Snakemake can't find config file in path with spaces,bug,2023-06-06T08:33:59Z
2283,OPEN,PermissionError from super().handle_job_success(job) when output of rule is owned by another user,bug,2023-06-01T15:26:34Z
2282,OPEN,`--max_jobs_per_second` is ignored.,bug,2023-12-15T08:50:02Z
2281,CLOSED,Type check for `cpus_per_task` does not work,bug,2024-05-04T19:12:18Z
2280,CLOSED,slurm hang in SLURM mode,bug,2024-05-06T08:27:10Z
2279,CLOSED,Add "walltime" as an alias for the "runtime" resource,enhancement,2024-05-06T08:47:34Z
2277,OPEN,Incorrect warning raised with local git repos (snakemake-wrappers),bug,2023-05-26T06:55:05Z
2276,OPEN,:bug: Snakemake-minimal error reading config file,bug,2023-06-05T11:54:59Z
2274,OPEN,Snakemake crashes with a KeyError when using `--immediate-submit`,,2024-01-29T09:48:58Z
2273,OPEN,`snakemake --lint` throwing segmentation fault on Travis,bug,2023-05-24T17:20:17Z
2271,OPEN,--list-version-changes should become --list-software-env-changes,enhancement,2023-05-23T14:01:28Z
2267,OPEN,Add mem_mib to documentation,enhancement,2023-07-28T12:46:42Z
2262,OPEN,Offline option for using wrappers,enhancement,2023-05-17T15:19:07Z
2261,OPEN,snakemake long benchmark name results in "Removing output files of failed job generate since they might be corrupted:",bug,2023-05-17T13:13:55Z
2260,OPEN,Minimal monitoring support,enhancement,2023-08-03T07:49:40Z
2259,OPEN,Permission denied: '/Diting',bug,2023-05-22T08:35:26Z
2257,CLOSED,Snakemake does not terminate after cluster is done,bug,2023-05-15T07:31:03Z
2256,OPEN,protect a directory output,enhancement,2023-05-11T12:02:19Z
2255,OPEN,Snakemake crashes with comment in modified rule,bug,2024-01-03T11:00:24Z
2253,OPEN,Support custom Service Account Name for Kuberenetes to enable use of GKE Autopilot,enhancement,2023-09-02T22:31:10Z
2251,CLOSED,fix error in logging section of docs,bug,2023-05-12T13:02:34Z
2250,OPEN,Variable number of output files known beforehand / programatically creating rules,enhancement,2023-05-08T05:23:07Z
2247,OPEN,Lint error & suggestion incompatible with pandas column concatenation,enhancement,2023-05-05T16:15:14Z
2245,OPEN,installing via bioconda still only works for Python <= 3.7,bug,2023-05-08T20:57:11Z
2244,OPEN,No warning when script not found,bug,2023-05-04T10:06:15Z
2241,OPEN,"class" column name in Paramspace is incorrectly parsed ?,bug,2023-05-05T20:29:36Z
2240,CLOSED,singularity pull a github container registry image,enhancement,2023-05-02T15:54:25Z
2239,OPEN,Document the Remote API,enhancement,2023-05-01T12:13:39Z
2238,OPEN,cache is not compatible with benchmark,bug,2023-04-30T10:38:21Z
2236,CLOSED,Question regarding multithreading in rules,bug,2023-04-27T22:36:42Z
2234,CLOSED,Resume failed rules without wiping existing output files,enhancement,2023-05-15T15:28:58Z
2233,OPEN,Checkpoints incompatible with `--until` and `--omit-from` dag-filtering,bug,2023-04-26T23:30:00Z
2232,CLOSED,Output files saved in Jupyter notebook are marked as incompleted,bug,2023-10-11T07:28:04Z
2231,CLOSED,How can I use group and params at the same time when submiting to cluster?,enhancement,2023-04-28T01:48:39Z
2230,CLOSED,--slurm option works when in srun but fails in sbatch,bug,2024-01-20T00:37:23Z
2224,OPEN,doc: Grammar out of date with recent directive additions,bug,2023-04-19T16:33:37Z
2223,OPEN,The `--forcerun` argument only executes the first upstream dependency,bug,2023-04-22T07:34:47Z
2222,OPEN,snakemake wrapper has a problem with Python version. leading to No module named 'snakemake_wrapper_utils',bug,2023-04-18T14:33:51Z
2221,CLOSED,advanced tutorial - reasoning behind using an input function instead of expand() in the bwa_map rule,enhancement,2023-04-19T14:51:43Z
2219,OPEN,Historical snakemake versions error: AttributeError: 'str' object has no attribute 'name',bug,2023-04-18T08:04:49Z
2216,CLOSED,`--summary` does not report rule for missing files,bug,2023-04-28T10:27:33Z
2215,OPEN,No way to set Julia packages,bug,2023-10-04T15:32:49Z
2214,OPEN,ModuleNotFoundError: No module named 'yappi',bug,2023-04-18T00:11:34Z
2213,OPEN,Module rules fail when they contain wrappers,bug,2023-04-13T11:40:23Z
2212,OPEN,More robust params comparison,enhancement,2023-04-20T12:55:13Z
2210,OPEN,add --update-metadata to the cli,enhancement,2023-04-12T16:16:54Z
2209,OPEN,Custom log file permisson in .snakemake,enhancement,2023-04-26T13:16:45Z
2208,OPEN,Add example test run to the doc about the `--generate-unit-tests` flag,enhancement,2023-04-11T17:40:55Z
2207,OPEN,Report: enhanced search capabilities,enhancement,2023-04-10T14:15:26Z
2206,OPEN,Report: Overview of results in a (sub) category using thumbnails (similar to previous report version),enhancement,2023-04-10T14:13:48Z
2205,OPEN,Error in rule with Rscript from imported module,bug,2023-04-10T14:11:07Z
2201,CLOSED,User friendly HPC scheduling using persistent workers,enhancement,2023-04-02T23:49:36Z
2200,OPEN,Add a SQL/relational database remote provider,enhancement,2023-03-30T08:10:31Z
2199,OPEN,enable specific conda prefix for module,enhancement,2023-03-29T06:03:40Z
2197,OPEN,long account names prevent jobs from executing under slurm,bug,2023-03-28T22:31:54Z
2195,OPEN,snakemake linting cannot deal with double quotes in `os.environ` variable assignments,bug,2023-03-27T15:09:17Z
2192,OPEN,Rules that are based on scripts ignore metadata for code-change trigger,bug,2023-03-29T07:49:10Z
2185,CLOSED,I'd like to make a case for `--lu` not always listing `config.yml` as an untracked file,,2023-04-04T19:37:52Z
2184,OPEN,Feature: Please add support for enroot as an alternative to singularity,enhancement,2023-03-23T13:10:04Z
2178,OPEN,Anonymous rules override shell directives,bug,2023-03-17T16:15:25Z
2175,OPEN,BUG snakemake will repeatedly rerun a rule after `--touch` when using two checkpoints,bug,2023-04-18T20:11:44Z
2173,OPEN,Params reference in wrapper directive fails,bug,2023-03-14T20:22:31Z
2168,CLOSED,Using a for loop to access inputs in snakemake for arguments that don't accept lists,,2023-03-17T20:16:16Z
2166,CLOSED,Using environment variables as configuration parameters,bug,2023-03-13T13:13:22Z
2165,OPEN,Uninformative error when script not found,bug,2023-10-23T16:37:18Z
2164,OPEN,Temporary output directory is removed when its child directory is still required by other jobs,bug,2023-03-09T10:40:03Z
2163,OPEN,`R_LIBS_USER` not blocked for conda environments,bug,2023-03-13T12:29:16Z
2160,OPEN,The DAG snakemake ignores the rule instead of throwing `MissingInputException`,bug,2023-03-22T08:27:55Z
2159,CLOSED,The DAG snakemake ignores the rule instead of throwing MissingInputException,enhancement,2023-03-08T13:44:42Z
2158,OPEN,How to read Snakefile in Python and access to rules information,,2023-03-17T16:56:49Z
2156,OPEN,Makefile does not work for documentation `latexpdf`,bug,2023-03-06T18:37:18Z
2155,OPEN,Feature: Please add more report documentation,enhancement,2023-04-05T11:44:40Z
2154,CLOSED,WorkflowError: Cannot parse runtime value into minutes for setting runtime resource: 00:30:00,bug,2023-06-05T12:43:19Z
2153,OPEN,ENH: Add Snakemake as a language to Linguist, so snakemake files are distinguishable from Python,enhancement,2023-03-09T13:12:36Z
2151,OPEN,job groups and a checkpoint gives a KeyError expectation,bug,2023-03-05T15:30:51Z
2150,OPEN,Bug on creating Kaiju DB using snakemake,bug,2023-03-17T17:06:38Z
2147,CLOSED,Benchmark only counts CPU time for the last subprocess of the rules,bug,2024-02-15T13:44:15Z
2146,OPEN,In cases where the pipeline uses the run keyword, is there any way to make the pipeline run on the cluster,,2023-03-18T00:23:37Z
2142,OPEN,Add a 'log' directive to 'all' rule causes it to skip tasks,bug,2023-12-18T23:47:54Z
2141,OPEN,Passing env variables to cluster-sidecar,enhancement,2023-02-24T19:43:11Z
2140,CLOSED,Opinion: too many dependencies/installation cumbersome,enhancement,2023-02-25T08:59:44Z
2138,OPEN,Automatically re-organising a project,enhancement,2023-02-24T08:30:56Z
2135,OPEN,Insufficient parallelization when the system runs out of memory,,2023-06-28T07:59:04Z
2134,CLOSED,Lot of time spend on toposort in a large workflow,bug,2023-02-28T20:31:50Z
2130,CLOSED,File Not Found Error when using a protected output that contains at least one file inside a subdirectory,bug,2023-02-28T08:50:32Z
2129,OPEN,Support conda-lock files,enhancement,2023-02-22T02:48:44Z
2127,OPEN,Cluster jobname and log specified for each rule,,2023-02-21T14:22:29Z
2126,CLOSED,Extremely slow DAG building,bug,2023-03-13T12:23:48Z
2124,OPEN,Benchmark filename: interpolate rule name and job id,enhancement,2023-05-27T19:31:22Z
2123,OPEN,Cluster retry get failure reason,enhancement,2023-03-17T19:54:28Z
2122,OPEN,pepschema issue,bug,2023-02-20T09:36:23Z
2120,OPEN,Error during a rule due to low python version in a wrapper #2,bug,2023-02-20T14:49:05Z
2115,CLOSED,Percentage calculation could be more accurate,enhancement,2023-03-17T21:10:19Z
2113,CLOSED,Slurm executer overuses scancel,bug,2023-02-18T20:03:03Z
2106,OPEN,iRODS remote provider: Connection attempted for ALL remote jobs,bug,2023-02-13T15:39:48Z
2104,OPEN,A problem with regular expression matching in wildcard_constraints,bug,2023-03-17T20:09:38Z
2102,OPEN,Report in table format not possible,bug,2023-02-09T15:59:07Z
2101,CLOSED,`--show-failed-logs` creates excessive output,bug,2023-03-13T15:39:26Z
2099,OPEN,Arrays of integers passed via --config are interpreted as strings, breaking validation,bug,2023-02-07T14:51:18Z
2097,CLOSED,Remove input and output from properties in jobscript,enhancement,2023-03-01T21:12:12Z
2096,OPEN,Undocumented breaking change: `--jobs all` no longer accepted since v7.20.0,bug,2023-02-06T15:29:47Z
2093,OPEN,[Discussion] Why snakemake module is flattened into main workflow rather than nested?,,2023-10-18T20:32:15Z
2091,CLOSED,continuously fewer jobs scheduled by snakemake on cluster (slurm), as jobs very slowly registered as finished by snakemake,bug,2024-04-25T09:59:41Z
2090,CLOSED,printshellcmnds does not work,bug,2023-02-10T20:03:55Z
2089,OPEN,Certain log messages are printed outside of a configured custom log_handler,bug,2023-02-02T08:32:29Z
2087,CLOSED,temp function with tempdir,enhancement,2023-10-24T20:19:09Z
2086,OPEN,Custom execution wrappers like `localrule`,enhancement,2023-02-01T16:09:21Z
2085,OPEN,[Linting] Add option to ignore something,enhancement,2024-02-05T17:13:34Z
2084,OPEN,Unintuitive and limiting behavior in naming and prefixing nested modules,bug,2023-08-05T08:34:59Z
2083,OPEN,Tibanna instance type error with snakemake,bug,2023-02-28T00:54:48Z
2079,OPEN,false warning to set strict channel priorities,bug,2023-01-27T17:46:14Z
2078,CLOSED,Cleanup containers,enhancement,2023-02-12T19:48:39Z
2077,OPEN,Allow generation of PROV-JSON for output files,enhancement,2023-02-02T20:50:38Z
2072,OPEN,--env-module not activated for some rules,bug,2023-01-23T17:59:24Z
2071,OPEN,srun: unrecognized option '--cpu-bind=q',bug,2024-04-24T00:33:43Z
2070,OPEN,Same file written simultaneously by different rules,bug,2023-03-18T00:30:35Z
2068,OPEN,Is it possible for conda/mamba environments to be named?,,2023-07-13T18:02:57Z
2062,OPEN,ProcessLookupError: [Errno 3] No such process,bug,2023-01-12T16:31:44Z
2061,OPEN,localrules directive inside module doesn't work when rules are imported with prefix,bug,2024-05-01T14:04:24Z
2060,CLOSED,Parallel execution of job groups on SLURM,bug,2023-08-09T11:11:22Z
2059,OPEN,Clash in job group names across modules leads to scheduling error,bug,2023-01-12T10:46:19Z
2056,OPEN,`default_target` directive not working for included rule files,bug,2024-01-23T18:59:44Z
2055,OPEN,Wrong batch behavior with non-round batch division,bug,2023-01-10T08:18:59Z
2050,CLOSED,`retries` directive evaluated innappropriately within subsnakemake instances created by `run` directives,bug,2023-01-07T18:36:48Z
2048,OPEN,Rules are executed as localrules although not declared as such,bug,2023-04-14T05:22:57Z
2047,CLOSED,docs issue or regression? retries ignored,bug,2023-01-10T11:57:45Z
2045,CLOSED,Resources not assigned correctly when using lambda functions + execution groups,bug,2023-01-10T11:59:14Z
2041,OPEN,Allow slurm executor to use slurmrestd,enhancement,2023-01-17T12:58:22Z
2038,CLOSED,snakemake workflow to download GEOdatasets in r have error of missing output exception,,2023-01-07T23:11:00Z
2037,CLOSED,Incorrect parsing of wildcards resulting in superfluous wildcard instances,bug,2023-01-07T16:55:10Z
2035,OPEN,Snakemake linter run directives length tolerance in 7.19.1,bug,2023-02-18T12:11:39Z
2034,CLOSED,Snakemake doesn't recognize `threads` parameter when submitting through `sge`,bug,2023-01-04T16:26:13Z
2033,OPEN,[ADD] Handle regex to exclude specific rules from module,enhancement,2022-12-22T20:27:31Z
2031,CLOSED,Add option to define source_cache directory,enhancement,2023-01-16T13:15:35Z
2030,CLOSED,High memory usage with many input files,bug,2022-12-22T17:14:35Z
2027,OPEN,SSL error when using --report,bug,2023-01-10T19:12:42Z
2024,CLOSED,Allow a custom argument to the signature of the callable function within resources,enhancement,2022-12-22T14:06:47Z
2023,CLOSED,Bug with --slurm : ValueError: max() arg is an empty sequence caused by show-failed-logs: True,bug,2023-01-10T15:58:04Z
2022,CLOSED,Allow a ratio to be set for slurm jobs where memory and cores are locked to a certain ratio, taking the necessary amount of cores to satisfy both thread and mem resource needs.,enhancement,2023-01-20T15:43:30Z
2021,CLOSED,Strange behavior when using checkpoints in cloud execution,bug,2023-04-22T07:37:25Z
2019,OPEN,Improve in-workflow documentation through a new rule `norunparam`: `description`,enhancement,2023-01-23T12:40:13Z
2017,OPEN,Snakemake fails to lad the snakemake.executors.slurm module.,bug,2022-12-22T18:31:16Z
2015,OPEN,--forceall and --force broken with "run" rules,bug,2023-08-21T17:29:57Z
2014,CLOSED,Using a slurm cluster that doesn't support --chdir=<folder>,enhancement,2023-01-16T12:55:52Z
2012,OPEN,command line arguments should overwrite --profile,enhancement,2022-12-14T16:09:00Z
2011,OPEN,Snakemake rule does not regenerate output after input has changed,bug,2023-03-22T12:09:53Z
2010,OPEN,expand() function: cannot be determined from output files,bug,2022-12-15T10:24:39Z
2009,OPEN,Accessing newly created wildcard after `checkpoint`,,2022-12-13T22:27:04Z
2008,OPEN,Tutorial step 3 hangs,bug,2022-12-14T09:37:22Z
2007,OPEN,Cluster job logs,enhancement,2022-12-13T17:24:33Z
2003,OPEN,KeyError when trying to use snakemake with iRODS,bug,2022-12-14T08:53:27Z
2002,CLOSED,Support dynamically loading modules with own `config.yaml`s,enhancement,2022-12-21T22:26:08Z
2000,CLOSED,Cleanup metadata exit too fast,bug,2022-12-15T17:21:55Z
1999,OPEN,Cannot install snakemake from conda-forge with python>=3.7,bug,2023-08-24T09:40:47Z
1998,OPEN,Support for prebuild conda env paths,enhancement,2023-10-31T20:18:14Z
1997,CLOSED,[QUESTION] snakemake + awk,bug,2022-12-07T11:59:01Z
1996,OPEN,Rule inheritance in `include`d Snakemake workflow files located in subfolders,bug,2022-12-07T20:20:47Z
1992,OPEN,Failed GLS job log files are not uploaded to bucket AND --show-failed-logs does not work on instance,bug,2023-08-24T17:33:16Z
1990,CLOSED,README batch says only Python 3.7 supported, is this true?,bug,2023-01-10T18:25:13Z
1989,OPEN,suggest restricting version ranges of more dependencies in setup.py,enhancement,2024-01-12T14:34:24Z
1985,OPEN,piped jobs fail and workflow stalls with no error message,bug,2023-05-04T11:27:46Z
1984,OPEN,Flag --batch does not work with input functions containing checkpoints,bug,2022-12-01T11:39:10Z
1983,OPEN,Profile set-threads not working unless threads is specified in rule,bug,2022-12-16T15:48:55Z
1982,CLOSED,`touch` does not work inside `run` directive,bug,2022-12-13T11:25:18Z
1981,OPEN,--report complaining output from rule doesn't exist to create report,bug,2022-11-28T19:44:26Z
1979,CLOSED,Typo in URL? /bionconda --> /bioconda,bug,2022-11-27T02:59:16Z
1978,CLOSED,Deleted intermediate files are ignored,bug,2022-12-13T06:24:21Z
1976,OPEN,Using "--" and "--profile" on the same command line breaks ConfigArgParse logic,bug,2022-11-23T14:40:34Z
1975,OPEN,Using command line --config to overwrite argument of nested definition,enhancement,2023-07-30T09:12:28Z
1973,OPEN,snakemake use both --keep-going and --stats (stats on failure),bug,2022-11-21T10:30:55Z
1972,OPEN,Idea: enable additional checksum types (md5) for `ensure`.,enhancement,2024-04-23T08:45:58Z
1970,CLOSED,SLURM - cluster job fails and Snakemake doesn't notice it.,bug,2022-12-13T12:19:43Z
1968,CLOSED,Cluster jobs won't run when --set-resource-scopes is used,bug,2022-12-16T09:26:33Z
1964,OPEN,Ignore rerun when update for another job,enhancement,2022-11-08T05:38:51Z
1962,OPEN,ENH: Add option to output rule name even when message is present,enhancement,2022-11-06T23:22:05Z
1961,OPEN,DOC: Documentation doesn't explain how I can get `scattergather.split` value,bug,2022-11-07T04:34:00Z
1960,CLOSED,Improve documentation and sample examples,enhancement,2022-12-21T22:29:05Z
1959,OPEN,Ability to change the local prefix for remote files,enhancement,2022-11-05T16:22:59Z
1956,OPEN,Add Filelist cache for azure blob storage #1955,enhancement,2022-11-04T12:10:13Z
1954,OPEN,Report bug when using snakemake wrapper,bug,2022-11-04T07:12:45Z
1952,CLOSED,Snakemake incompatible with Python 3.11 due to `ratelimiter` dependency,bug,2022-11-10T19:34:00Z
1946,OPEN,Remote modules fail when execution nodes do not have internet,bug,2024-05-06T10:24:52Z
1943,CLOSED,When a "comment" following an "include", it may occur an error with confusing message,bug,2023-01-10T11:56:37Z
1942,OPEN,I am wondering if it would be helpful to add the command line run in the log file,enhancement,2022-10-28T13:29:44Z
1938,OPEN,Report.html linear workflow graph,bug,2024-03-15T16:10:27Z
1934,OPEN,Add examples or clarify where to look for examples of tabular configuration.,enhancement,2022-10-27T08:39:02Z
1932,OPEN,Snakemake log Error message doesn't show input files,enhancement,2022-10-26T06:40:26Z
1931,OPEN,Openstack Kubernetes and S3 Buckets on Vast,,2022-10-25T19:30:15Z
1930,CLOSED,Temp file get removed early if it is still an input of one unfinished rule after checkpoint, resulting in early finish,bug,2022-10-26T13:13:29Z
1929,OPEN,Tutorial documentation can install a broken combination of snakemake/tabulate,bug,2022-12-07T14:47:37Z
1927,CLOSED,'Code has changed' activates persistently on links to some filetypes,bug,2023-04-12T01:58:25Z
1926,OPEN,Documentation should describe implicit ruleorder for rules without wildcards,documentation,2022-12-22T15:51:39Z
1923,OPEN,Allow for dynamic module (name) declaration,enhancement,2022-10-20T09:41:07Z
1922,OPEN,Executing workflows using conda with post-deploy scripts via module fails due to missing post-deploy scripts,bug,2022-10-19T11:38:18Z
1918,OPEN,Inconsistencies in Google Life Sciences cached workdir,bug,2022-11-04T20:40:37Z
1917,CLOSED,Inconsistent behavior of --summary and --detailed-summary,bug,2023-04-28T14:09:38Z
1915,OPEN,Profiles should ideally treat `--configfile` as a path relative to the profile directory,bug,2022-10-17T22:04:07Z
1911,OPEN,conda install no longer includes dot,enhancement,2022-10-15T20:07:19Z
1910,OPEN,Setting both `local` and `global` version of resource,enhancement,2022-10-15T19:54:13Z
1909,OPEN,S3.glob_wildcards("my-s3-bucket/data/today/{stem}.json") takes a long time because it lists all keys,enhancement,2023-01-16T12:42:22Z
1908,CLOSED,Snakemake --profile slurm --dry-run showing AttributeError,bug,2022-10-14T17:07:19Z
1906,OPEN,Conda environment pin file is only used when environment is created,bug,2022-10-13T14:35:54Z
1905,OPEN,Saving the color-coded log of the snakemake run,,2022-10-17T07:26:08Z
1903,CLOSED,Missing argument in config could give better error,bug,2023-01-10T15:58:53Z
1902,OPEN,DOC: Confusing `--help` text for `--reason` option: `(deprecated, always true now). (default: False)`,bug,2023-09-14T18:15:26Z
1901,OPEN,Snakemake tries to access singularity images during dryruns for conda rules.,bug,2022-10-10T13:26:10Z
1899,CLOSED,Problem with install/dependencies of snakemake,,2022-10-11T11:13:19Z
1896,OPEN,Limiting the number of temporary file for a rule,enhancement,2022-10-10T12:11:41Z
1892,CLOSED,Snakemake crashes with AttributeError: 'str' object has no attribute 'name,bug,2022-10-08T11:09:06Z
1891,CLOSED,tabulate-0.9 do not support snakemake,bug,2022-10-08T11:09:07Z
1890,OPEN,snakemake --touch raises a ImproperOutputException for directories,bug,2022-10-05T11:56:31Z
1884,OPEN,Question: access the DAG in onsuccess/onerror hooks,,2022-10-03T13:13:36Z
1882,CLOSED,WorkflowError: Metadata can't be created as it already exists (Windows),bug,2022-12-21T16:22:09Z
1881,CLOSED,Errors in run directive are not raised and lead to obscure errors.,bug,2022-09-30T11:27:38Z
1877,OPEN,Rule compression upon completion,enhancement,2022-09-26T09:45:59Z
1874,OPEN,Support/pass-along Google Lifesciences Networking options,enhancement,2022-10-12T14:48:02Z
1873,CLOSED,How to set a default value of params in a rule?,enhancement,2022-09-25T10:05:55Z
1872,OPEN,Modularization: Dependency conflicts between modules,bug,2023-06-30T09:57:01Z
1871,OPEN,Output files are not being removed when snakemake execution is stopped via ctrl+c,bug,2022-09-23T17:44:38Z
1867,OPEN,name of input errors:,bug,2022-09-30T17:52:10Z
1866,CLOSED,Question: how to set resources from the snakefile,,2022-10-17T20:47:44Z
1865,CLOSED,`--immediate-submit` have no effect on `--cluster` in recent versions,bug,2022-10-04T20:59:08Z
1863,CLOSED,Set global constraint for the number of cores,enhancement,2022-10-25T19:03:56Z
1856,OPEN,k8s: support fractional CPU requests,enhancement,2022-09-13T03:35:33Z
1855,OPEN,shell command not updated: anon rule / singularity container,bug,2022-09-12T16:12:44Z
1853,OPEN,snakemake-minimal 7.14.0: snakemake-script.py missing,bug,2022-09-11T16:03:52Z
1852,CLOSED,forcerun has no effect,bug,2022-12-12T19:32:52Z
1850,OPEN,"TypeError: '>' not supported between instances of 'TBDString' and 'int'"when setting rule threads with input.size,bug,2022-09-08T12:53:50Z
1849,OPEN,`glob_wildcards` doesn't support specifying same wildcard in more than one place in path,bug,2022-09-18T12:16:56Z
1848,OPEN,Use docker or nerdctl instead of singularity,enhancement,2022-12-22T11:00:33Z
1846,CLOSED,piped jobs fail and workflow stalls with no error message,bug,2022-12-01T14:46:50Z
1845,OPEN,PEP validation and containerization result in invalid Dockerfile,bug,2023-01-19T13:55:24Z
1840,CLOSED,modularization using module cause incomplete workflow run,bug,2022-09-21T12:17:41Z
1839,OPEN,Rolling paper: cite rstats' targets as existing workflow framework,bug,2022-08-29T21:14:42Z
1838,CLOSED,Unable to detect txt files,bug,2022-09-05T13:19:49Z
1837,OPEN,bad interpreter: Permission denied,bug,2022-08-28T20:39:49Z
1836,OPEN,'function' object has no attribute 'deepcopy',bug,2022-08-28T01:05:11Z
1833,OPEN,--configfile uses absolute path when executing on GSL which causes jobs to fail,bug,2023-05-08T20:33:23Z
1831,OPEN,Multiple uses of inheritance and importing does not follow the expected pattern.,bug,2022-09-21T13:41:22Z
1830,CLOSED,Snakefile creates empty Batch script when submitted with `sbatch`,bug,2022-09-25T13:46:28Z
1829,OPEN,python3.10/subprocess.py", line 524, in run raise calledprocesserror,bug,2022-08-24T18:18:24Z
1828,CLOSED,TypeError: can only concatenate str (not "tuple") to str when mamba is not installed,bug,2022-08-24T14:09:21Z
1827,OPEN,`--containerize` does not consider post-deploy scripts,bug,2022-08-24T12:01:46Z
1826,OPEN,Problems in applying dynamic number of splits for different samples in scatter-gather proces,,2022-08-23T09:07:00Z
1823,OPEN,Cloud execution fails after first rule execution. Output files are generated but can't be seen by next rule.,bug,2022-09-01T00:04:42Z
1822,CLOSED,Doesn't respect pipe() groups or `group:` tags & --dry-run output differs from real-world group execution,bug,2022-10-10T19:04:02Z
1819,OPEN,support conda-pack tarballed environments,,2022-08-19T14:42:20Z
1818,CLOSED,Regression after 7.7.0 until 7.15.X: rules downstream of a checkpoint aggregation rule keep being re-executed even when all output files exist and nothing upstream has changed,bug,2022-11-30T19:35:56Z
1816,OPEN,Linting interprets command string starting with / wrongly as path,bug,2023-02-05T22:22:24Z
1815,OPEN,ValueError: min() arg is an empty sequence,bug,2023-06-16T17:28:57Z
1814,OPEN,Option to increase prefetch size of jobs ready to execute,enhancement,2022-08-24T16:23:53Z
1813,CLOSED,Group execution broken since version 6.5.0,bug,2022-09-03T19:21:37Z
1811,CLOSED,Prebuild conda env does not activate in "script:" rule,bug,2023-07-06T12:18:28Z
1809,OPEN,Allow to not export threads related variables,,2022-09-02T11:38:09Z
1808,CLOSED,multiext and cache fail if suffixes to not start with dot,bug,2024-04-22T18:26:38Z
1807,CLOSED,Cannot install Snakemake with conda/mamba,bug,2022-12-16T15:06:26Z
1806,OPEN,Feature request: connecting rules using a string that maintains a record of wildcards used to create it,enhancement,2022-08-11T08:58:01Z
1805,OPEN,using `source_path` in params always triggers unneeded rerun,bug,2024-04-10T12:05:03Z
1801,OPEN,GurobiError caused by pulp checking for all available licenses when snakemake is initialised,bug,2023-11-24T21:13:49Z
1798,CLOSED,Bug when using multiple scattergather processes,bug,2022-08-09T14:42:52Z
1797,OPEN,How do I use a shared conda environment？,bug,2022-08-09T06:34:09Z
1795,OPEN,More mature template for self-generating report,enhancement,2022-08-15T20:31:29Z
1794,CLOSED,Snakemake Uploading output to azure blob storage with sas token,bug,2023-08-03T07:22:07Z
1793,OPEN,Using a local mamba env in a workflow run on a cluster,,2022-08-04T18:07:34Z
1792,OPEN,Export to cwl fails with FileNotFoundError,bug,2022-10-05T10:07:26Z
1791,OPEN,Allow specifying a path for Snakemake's log in the snakemake command,enhancement,2022-08-03T09:10:11Z
1790,OPEN,Creating sub-Snakefiles and master-Snakefile,enhancement,2022-08-02T13:32:52Z
1789,OPEN,Catching situations where clusters are overloaded: `sbatch: error: Batch job submission failed: Socket timed out on send/recv operation Error submitting jobscript (exit code 1):`,enhancement,2022-08-02T13:29:26Z
1788,OPEN,Snakemake 7.12.0 : Error recording metadata for finished job [Errno 36] File name too long,bug,2022-08-20T13:08:21Z
1786,OPEN,Silent failure when undeclared config value used in "run" block,,2022-08-01T13:23:07Z
1785,OPEN,Workflow fails with `Failed to open source file` since updating to v7.8.3, when conda config file not present,bug,2022-07-27T20:13:39Z
1782,OPEN,Size of remote files is queried before they exist when evaluating `default-resources`,bug,2022-07-26T20:13:08Z
1776,OPEN,Switch `retry` dependency to `reretry`?,enhancement,2022-07-22T17:06:54Z
1774,CLOSED,Order jobs in the job stats table by depth in the DAG,enhancement,2022-08-02T13:37:31Z
1772,OPEN,CPU time,bug,2022-08-13T07:18:43Z
1771,CLOSED,Snakemake 7.9.0 may fail with "Error recording metadata for finished job: File name too long",bug,2023-08-30T06:41:34Z
1769,OPEN,Snakemake throws a PeriodicWildcardError for some long filenames,bug,2022-07-19T13:48:15Z
1767,OPEN,Run-order `-n` summary (rather than alphabetical),enhancement,2022-07-27T10:28:17Z
1766,OPEN,Optimize the DAG upstream of cacheable rules,enhancement,2022-07-21T16:23:55Z
1763,OPEN,Snakemake interprets "--singularity-args" input as image file?,bug,2024-04-10T07:19:29Z
1762,CLOSED,Bug in input function,bug,2022-07-18T17:33:48Z
1760,OPEN,rule option to automatically shorten pathnames passed to commands,enhancement,2024-03-07T17:54:54Z
1759,OPEN,`drmaa.JobState.DONE` with non-zero exit_status,bug,2022-09-05T08:32:02Z
1758,OPEN,Rule dependencies not updated when importing module,bug,2024-01-03T11:02:39Z
1757,OPEN,Rule inheritance in modules not support,bug,2024-01-09T09:57:26Z
1756,OPEN,Make Snakemake accept and download Conda YMLs from URLs,enhancement,2022-07-05T07:31:39Z
1755,OPEN,Clarify container inheiritance when using modules with workflow `container`.,bug,2022-07-01T20:53:35Z
1754,CLOSED,Left-over temp() files (previously #1732),bug,2022-10-04T20:49:13Z
1751,CLOSED,channel_priority non-strict as warning,enhancement,2024-02-14T17:49:29Z
1750,OPEN,Problems with chain dynamic rules, missing input files?,bug,2022-07-01T17:33:14Z
1748,OPEN,Incorrect and inconsistent prefix handling for snakemake+tibanna,bug,2022-07-25T22:54:47Z
1738,CLOSED,--profile doesn't take absolute path correctly,bug,2022-12-17T04:18:20Z
1734,CLOSED,"Missing files after 5 seconds" but files already exist; strange snakemake tmp file included,bug,2022-12-16T15:20:51Z
1732,CLOSED,[Draft] Left-over `temp()` files,bug,2022-10-04T20:49:13Z
